2022-10-26 05:48:42 - r - INFO: - Episode: 179/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:42 - r - INFO: - Episode: 180/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:42 - r - INFO: - Episode: 181/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:43 - r - INFO: - Episode: 182/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:43 - r - INFO: - Episode: 183/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:43 - r - INFO: - Episode: 184/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:44 - r - INFO: - Episode: 185/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:44 - r - INFO: - Episode: 186/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:44 - r - INFO: - Episode: 187/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:45 - r - INFO: - Episode: 188/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:45 - r - INFO: - Episode: 189/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:45 - r - INFO: - Episode: 190/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:45 - r - INFO: - Episode: 191/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:46 - r - INFO: - Episode: 192/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:46 - r - INFO: - Episode: 193/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:46 - r - INFO: - Episode: 194/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:47 - r - INFO: - Episode: 195/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:47 - r - INFO: - Episode: 196/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:47 - r - INFO: - Episode: 197/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:48 - r - INFO: - Episode: 198/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:48 - r - INFO: - Episode: 199/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:48 - r - INFO: - Episode: 200/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:48 - r - INFO: - Finish training!
